session_id,player_id,agent_instance_id,agent_id,group_id,subsession_id,round_number,module,pgg_quiz_1,pgg_quiz_1_speculation_score,pgg_quiz_2,pgg_quiz_2_speculation_score,pgg_quiz_3,pgg_quiz_3_speculation_score,endowment,decision,decision_speculation_score,public_account_earnings,private_account_remaining,payoff,belief,belief_speculation_score,comments
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_14_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,public_good_experiment_20260518T134422Z_xaji0y_14,14,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3_g4,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,16,5,0.2,5.5,11,16.5,3,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_15_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,public_good_experiment_20260518T134422Z_xaji0y_15,15,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3_g4,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,16,0,0.05,5.5,16,21.5,3,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_16_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,public_good_experiment_20260518T134422Z_xaji0y_16,16,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3_g4,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,15,6,0.2,5.5,9,14.5,3,0.2,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_17_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,public_good_experiment_20260518T134422Z_xaji0y_17,17,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3_g5,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,16,4,0.05,14.5,12,26.5,5,0.05,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_18_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,public_good_experiment_20260518T134422Z_xaji0y_18,18,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3_g5,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,17,7,0.2,14.5,10,24.5,5,0.3,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_19_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,public_good_experiment_20260518T134422Z_xaji0y_19,19,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3_g5,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,14,8,0.2,14.5,6,20.5,5,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_20_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,public_good_experiment_20260518T134422Z_xaji0y_20,20,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3_g5,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,16,10,0.2,14.5,6,20.5,5,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_21_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,public_good_experiment_20260518T134422Z_xaji0y_21,21,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3_g6,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,15,0,0.1,3,15,18,3,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_22_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,public_good_experiment_20260518T134422Z_xaji0y_22,22,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3_g6,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,18,2,0.5,3,16,19,2,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_23_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,public_good_experiment_20260518T134422Z_xaji0y_23,23,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3_g6,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,12,0,0.05,3,12,15,3,0.05,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_24_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,public_good_experiment_20260518T134422Z_xaji0y_24,24,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3_g6,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,11,4,0.2,3,7,10,3,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_1_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_1,1,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g1,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,12,6,0.1,12.5,6,18.5,6,0.2,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_2_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_2,2,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g1,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,12,6,0.1,12.5,6,18.5,6,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_3_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_3,3,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g1,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,12,7,0.3,12.5,5,17.5,6,0.3,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_4_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_4,4,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g1,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,11,6,0.2,12.5,5,17.5,6,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_5_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_5,5,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g2,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,15,0,0.05,6.5,15,21.5,3,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_6_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_6,6,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g2,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,12,3,0.2,6.5,9,15.5,3,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_7_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_7,7,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g2,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,15,2,0.1,6.5,13,19.5,3,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_8_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_8,8,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g2,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,15,8,0.2,6.5,7,13.5,3,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_9_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_9,9,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g3,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,18,6,0.0,13,12,25,7,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_10_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_10,10,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g3,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,12,6,0.1,13,6,19,7,0.05,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_11_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_11,11,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g3,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,11,7,0.2,13,4,17,7,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_12_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_12,12,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g3,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,19,7,0.1,13,12,25,7,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_13_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_13,13,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g4,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,10,0,0.05,5.5,10,15.5,3,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_14_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_14,14,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g4,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,9,5,0.2,5.5,4,9.5,3,0.2,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_15_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_15,15,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g4,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,13,0,0.05,5.5,13,18.5,3,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_16_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_16,16,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g4,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,18,6,0.2,5.5,12,17.5,3,0.2,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_17_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_17,17,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g5,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,15,0,0.05,13.5,15,28.5,7,0.05,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_18_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_18,18,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g5,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,16,7,0.2,13.5,9,22.5,7,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_19_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_19,19,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g5,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,18,9,0.3,13.5,9,22.5,7,0.05,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_20_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_20,20,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g5,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,14,11,0.2,13.5,3,16.5,7,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_21_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_21,21,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g6,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,12,0,0.1,2.5,12,14.5,2,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_22_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_22,22,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g6,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,13,2,0.2,2.5,11,13.5,2,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_23_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_23,23,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g6,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,12,0,0.05,2.5,12,14.5,2,0.02,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_24_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,public_good_experiment_20260518T134422Z_xaji0y_24,24,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4_g6,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,13,3,0.2,2.5,10,12.5,2,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_1_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_1,1,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g1,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,19,6,0.1,12.5,13,25.5,6,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_2_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_2,2,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g1,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,16,6,0.1,12.5,10,22.5,6,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_3_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_3,3,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g1,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,16,7,0.1,12.5,9,21.5,6,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_4_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_4,4,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g1,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,12,6,0.1,12.5,6,18.5,6,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_5_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_5,5,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g2,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,12,0,0.05,6.5,12,18.5,3,0.05,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_6_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_6,6,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g2,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,14,3,0.2,6.5,11,17.5,3,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_7_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_7,7,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g2,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,12,2,0.1,6.5,10,16.5,3,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_8_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_8,8,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g2,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,12,8,0.2,6.5,4,10.5,3,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_9_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_9,9,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g3,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,11,6,0.2,13,5,18,7,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_10_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_10,10,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g3,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,17,6,0.05,13,11,24,7,0.05,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_11_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_11,11,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g3,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,18,7,0.2,13,11,24,7,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_12_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_12,12,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g3,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,17,7,0.1,13,10,23,7,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_13_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_13,13,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g4,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,11,0,0.05,5.5,11,16.5,3,0.05,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_14_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_14,14,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g4,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,13,5,0.2,5.5,8,13.5,3,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_15_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_15,15,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g4,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,13,0,0.05,5.5,13,18.5,3,0.2,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_16_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_16,16,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g4,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,13,6,0.2,5.5,7,12.5,3,0.2,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_17_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_17,17,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g5,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,16,0,0.05,13.5,16,29.5,7,0.05,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_18_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_18,18,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g5,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,18,7,0.2,13.5,11,24.5,7,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_19_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_19,19,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g5,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,14,8,0.05,13.5,6,19.5,7,0.05,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_20_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_20,20,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g5,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,16,12,0.2,13.5,4,17.5,7,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_21_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_21,21,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g6,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,13,0,0.1,1.5,13,14.5,2,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_22_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_22,22,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g6,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,13,2,0.1,1.5,11,12.5,2,0.1,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_23_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_23,23,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g6,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,16,0,0.05,1.5,16,17.5,1,0.01,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_24_public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,public_good_experiment_20260518T134422Z_xaji0y_24,24,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5_g6,public_good_experiment_20260518T134422Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,12,1,0.2,1.5,11,12.5,1,0.0,
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_1_public_good_experiment_20260518T134422Z_xaji0y_s1_questionnaire_r1,public_good_experiment_20260518T134422Z_xaji0y_1,1,public_good_experiment_20260518T134422Z_xaji0y_s1_questionnaire_r1_g1,public_good_experiment_20260518T134422Z_xaji0y_s1_questionnaire_r1,1,questionnaire,,,,,,,,,,,,,,,"{""comment"": ""Thanks — the instructions were clear and the task was engaging. I adopted a simple, consistent strategy (keeping 6 tokens each round) to balance private and public payoffs. I noticed the group contributions were fairly stable (around 25 tokens after the first round) and my round earnings varied; the last round’s higher payoff was surprising given the same personal contribution, so I would appreciate clarification on how endowments were assigned each round and how that interacted with the public total. Suggestions: show individual contributions (anonymously) or summary statistics for the group each round, vary the multiplier in some sessions to test sensitivity, and include a brief debrief explaining payoff calculations and an example of final real payout. Overall, it was a well-designed and thought-provoking public-goods task."", ""speculation_score"": 0.20}"
public_good_experiment_20260518T134422Z_xaji0y_s1,public_good_experiment_20260518T134422Z_xaji0y_2_public_good_experiment_20260518T134422Z_xaji0y_s1_questionnaire_r1,public_good_experiment_20260518T134422Z_xaji0y_2,2,public_good_experiment_20260518T134422Z_xaji0y_s1_questionnaire_r1_g2,public_good_experiment_20260518T134422Z_xaji0y_s1_questionnaire_r1,1,questionnaire,,,,,,,,,,,,,,,"{""comment"": ""The instructions and interface were clear and the task was easy to understand. I chose a consistent strategy (contributing 6 tokens each round) to balance personal earnings and the group benefit. Seeing the total group contributions each round was useful, but I would have liked either anonymized individual contributions or the average per-person contribution to better update my expectations about others. Also, varying the multiplier or showing longer-term feedback might reveal richer strategic behavior. Overall the experiment was well designed and not overly long."", ""speculation_score"": 0.2}"
